2013|Ed12|dupeux2013rp-1|Self-propelling uneven Leidenfrost solids|Audupeux Aubaier Aubacot Auhardt Auclanet Auquered|Stpub|25 - 051704|0|0|Rsno|Pppd|Dr11||
2013|Ed12|goff2013rp-1|Viscous cavities|Augoff Auquered Auclanet|Stpub|25 - 043101|0|0|Rsno|Pppd|Dr11||
2013|Ed12|piroird2013rp-1|Reshaping and capturing Leidenfrost drops with a magnet|Aupiroird Audarboistexier Auclanet Auquered|Stpub|25 - 032108|0|0|Rsno|Pppd|Dr11||
2015|Ed6|gonzalez2015rp-1|Elastocapillary Instability in Mitochondrial Fission|Augonzalez Ausart Aubabataheri Autareste Aubarakat Auclanet Auhusson|Stpub|115 - 088102|0|0|Rsno|Pppd|Dr11||
2014|Ed80|jung2014rp-1|Capillary instability on an elastic helix|Aujung Auclanet Aubush|Stpub|10|3225|3228|Rsno|Pppd|Dr11||
2011|Ed1|meliga2011rp-1|An asymptotic expansion for the vortex-induced vibrations of a circular cylinder|Aumeliga Auchomaz|Stpub|671|137|167|Rsno|Pppd|Dr11||
2010|Ed1|meliga2010rp-1|Effect of compressibility on the global stability of an axisymmetric wake flows|Aumeliga Ausipp Auchomaz|Stpub|660|499|526|Rsno|Pppd|Dr11||
2011|Ed1|deloncle2011rp-1|Three-dimensional stability of vortex arrays in a stratified and rotating fluid|Audeloncle Aubillant Auchomaz|Stpub|678|482|510|Rsno|Pppd|Dr11||
2011|Ed1|viaud2011rp-1|Transition to turbulence through steep global-modes cascade in an open rotating cavity|Auviaud Auserre Auchomaz|Stpub|688|493|506|Rsno|Pppd|Dr11||
2015|Ed88|cohen2015rp-1|The physics of badminton|Aucohen Audarboistexier Auquered Auclanet|Stpub|17 - 063001|0|0|Rsno|Pppd|Dr11||
2014|Ed80|goff2014rp-1|Shooting in a foam|Augoff Auquered Auclanet|Stpub|10|6696|6704|Rsno|Pppd|Dr11||
2012|Ed19|piroird2012rp-1|Magnetic control of Leidenfrost drops|Aupiroird Auclanet Auquered|Stpub|85 &#40;056311&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed6|dupeux2011rp-1|Trapping Leidenfrost drops with crenelations|Audupeux Aumerrer Auclanet Auquered|Stpub|107 &#40;114503&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed85|dupeux2011rp-2|Viscous mechanism for Leidenfrost propulsion on a ratchet|Audupeux Aumerrer Aulagubeau Auclanet Auhardt Auquered|Stpub|96 &#40;58001&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed29|dupeux2011rp-3|Football curves|Audupeux Aucohen Augoff Auquered Auclanet|Stpub|27|659|667|Rsno|Pppd|Dr11||
2011|Ed95|lagubeau2011rp-1|Leidenfrost on a ratchet|Aulagubeau Aumerrer Auclanet Auquered|Stpub|7|395|398|Rsno|Pppd|Dr11||
2011|Ed61|maleki2011rp-1|Landau-Levich menisci|Aumaleki Aureyssat Aurestagno Auquered Auclanet|Stpub|354|359|363|Rsno|Pppd|Dr11||
2011|Ed76|merrer2011rp-1|Wave drag on floating bodies|Aumerrer Auclanet Auquered Auraphael Auchevy|Stpub|108 &#40;15064&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed80|piroird2011rp-1|Detergency in a tube|Aupiroird Auclanet Auquered|Stpub|7|7498|7503|Rsno|Pppd|Dr11||
2008|Ed85|merrer2008rp-1|Shapes of hanging viscous filaments|Aumerrer Auseiwert Auquered Auclanet|Stpub|84 &#40;56004&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed61|piroird2009rp-1|Drops impacting inclined fibers|Aupiroird Auclanet Aulorenceau Auquered|Stpub|334|70|74|Rsno|Pppd|Dr11||
2009|Ed12|jung2009rp-1|Capillary origami in nature|Aujung Aureis Aujames Auclanet Aubush|Stpub|21 &#40;091110&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed1|jensen2009rp-1|Osmotically driven pipe flows and their relation to sugar transport in plants|Aujensen Aurio Auhansen Auclanet Aubohr|Stpub|636|371|396|Rsno|Pppd|Dr11||
2009|Ed82|aristoff2009rp-1|The Elastochrone&#58; the descent time of a sphere on a flexible beam|Auaristoff Auclanet Aubush|Stpub|465|2293|2311|Rsno|Pppd|Dr11||
2010|Ed90|reyssat2010rp-1|Dynamical superhydrophobicity|Aureyssat Aurichard Auclanet Auquered|Stpub|146|19|33|Rsno|Pppd|Dr11||
2010|Ed80|reis2010rp-1|Grabbing water|Aureis Auhure Ausungwan Aubush Auclanet|Stpub|6|5705|5708|Rsno|Pppd|Dr11||
2010|Ed6|raux2010rp-1|Rolling Ribbons|Auraux Aureis Aubush Auclanet|Stpub|105 &#40;044301&#41;|0|0|Rsno|Pppd|Dr11||
2010|Ed88|dupeux2010rp-1|The spiral of spinning balls|Audupeux Augoff Auquered Auclanet|Stpub|12 &#40;093004&#41;|0|0|Rsno|Pppd|Dr11||
2010|Ed6|duez2010rp-1|Wetting Controls Separation of Inertial Flows from Solid Surfaces|Auduez Auybert Auclanet Aubocquet|Stpub|104 &#40;084503&#41;|0|0|Rsno|Pppd|Dr11||
2010|Ed1|duclaux2010rp-1|A fluid mechanical view on abdominal aortic aneurysms|Auduclaux Augallaire Auclanet|Stpub|664|5|32|Rsno|Pppd|Dr11||
2011|Ed85|seiwert2011rp-2|Drainage on a rough surface|Auseiwert Aumaleki Auclanet Auquered|Stpub|94 &#40;16002&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed1|seiwert2011rp-1|Coating of a textured solid|Auseiwert Auclanet Auquered|Stpub|669|55|63|Rsno|Pppd|Dr11||
2011|Ed1|ponomarenko2011rp-1|A universal law for capillary rise in corners|Auponomarenko Auquered Auclanet|Stpub|666|146|154|Rsno|Pppd|Dr11||
2011|Ed71|piroird2011rp-2|Capillary extraction|Aupiroird Auclanet Auquered|Stpub|27|9396|9402|Rsno|Pppd|Dr11||
2012|Ed28|garnaud2012rp-1|A relaxation method for large eigenvalue problems&#44; with an application to flow stability analysis|Augarnaud Aulesshafft Auschmid Auchomaz|Stpub|231|3912|3927|Rsno|Pppd|Dr11||
2014|Ed110|chomaz2014rp-1|Science and Art of SculpturingFluids|Auchomaz|Stpub|47|66|67|Rsno|Pppd|Dr11||
2009|Ed12|meliga2009rp-3|Elephant modes and low-frequency unsteadiness in a high Reynolds number&#44; transonic afterbody wake|Aumeliga Ausipp Auchomaz|Stpub|21 &#40;054105&#41;|0|0|Rsno|Pppd|Dr11||
2014|Ed12|augier2014rp-1|Experimental study of stratified turbulence forced with columnar dipoles|Auaugier Aubillant Aunegretti Auchomaz|Stpub|26 - 046603|0|0|Rsno|Pppd|Dr11||
2009|Ed12|sanmiguelrojas2009rp-1|Global mode analysis of axisymmetric bluff-body wakes&#58; Stabilization by base bleed|Ausanmiguelrojas Ausevilla Aumartinezbazan Auchomaz|Stpub|21 &#40;114102&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed29|meliga2009rp-2|Unsteadiness in the wake of disks and spheres&#58; instability&#44; receptivity and control using direct and adjoint global stability analyses|Aumeliga Auchomaz Ausipp|Stpub|25|601|616|Rsno|Pppd|Dr11||
2011|Ed29|meliga2011rp-3|Extracting energy from a flow&#58; An asymptotic approach using vortex-induced vibrations and feedback control|Aumeliga Auchomaz Augallaire|Stpub|27|861|874|Rsno|Pppd|Dr11||
2014|Ed12|vesipa2014rp-1|On the convective-absolute nature of river bedform instabilities|Auvesipa Aucamporeale Auridolfi Auchomaz|Stpub|26 - 124104|0|0|Rsno|Pppd|Dr11||
2010|Ed12|meliga2010rp-2|Open-loop control of compressible afterbody flows using adjoint methods|Aumeliga Ausipp Auchomaz|Stpub|22 &#40;054109&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed12|vyazmina2009rp-1|The bifurcation structure of viscous steady axisymmetric vortex breakdown with open lateral boundaries|Auvyazmina Aunichols Auchomaz Auschmid|Stpub|21 &#40;074107&#41;|0|0|Rsno|Pppd|Dr11||
2015|Ed12|ortiz2015rp-1|Three-dimensional instabilities and optimal perturbations of a counter-rotating vortex pair in stratified flows|Auortiz Audonnadieu Auchomaz|Stpub|27 - 106603|0|0|Rsno|Pppd|Dr11||
2009|Ed12|donnadieu2009rp-1|Three-dimensional instabilities and transient growth of a counter-rotating vortex pair|Audonnadieu Auortiz Auchomaz Aubillant|Stpub|21 &#40;094102&#41;|0|0|Rsno|Pppd|Dr11||
2012|Ed12|soundar2012rp-1|Transient growth in Rayleigh-B&#233;nard-Poiseuille&#47;Couette convection|Ausoundar Auchomaz Auhuerre|Stpub|24 &#40;044103&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed12|ortiz2011rp-1|Transient growth of secondary instabilities in parallel wakes&#58; Anti lift-up mechanism and hyperbolic instability|Auortiz Auchomaz|Stpub|23 &#40;114106&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed12|nichols2009rp-1|Twisted absolute instability in lifted flames|Aunichols Auchomaz Auschmid|Stpub|21 &#40;015110&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed49|meliga2011rp-2|Global modes in a confined impinging jet&#58; application to heat transfer and control|Aumeliga Auchomaz|Stpub|25|179|193|Rsno|Pppd|Dr11||
2014|Ed40|loughian2014rp-1|Measuring local and global vibration modes in model plants|Auloughian Autadrist Auallain Audiener Aumoulia Audelangre|Stpub|342|1|7|Rsno|Pppd|Dr11||
2012|Ed40|delangre2012rp-1|On the scaling of drag reduction by reconfiguration in plants|Audelangre Augutierrez Aucosse|Stpub|340|35|40|Rsno|Pppd|Dr11||
2011|Ed29|gosselin2011rp-1|Drag reduction by reconfiguration of a poroelastic system|Augosselin Audelangre|Stpub|27|1111|1123|Rsno|Pppd|Dr11||
2012|Ed77|delangre2012rp-2|Methodological advances in predicting flow-induced dynamics of plants using mechanical-engineering theory|Audelangre|Stpub|215|914|921|Rsno|Pppd|Dr11||
2013|Ed1|barois2013rp-1|Flexible body with drag independent of the flow velocity|Aubarois Audelangre|Stpub|735 -R2|0|0|Rsno|Pppd|Dr11||
2013|Ed1|grouthier2013rp-1|Self-similar vortex-induced vibrations of a hanging string|Augrouthier Aumichelin Aumodarres Audelangre|Stpub|724|R2|0|Rsno|Pppd|Dr11||
2014|Ed29|grouthier2014rp-1|On the efficiency of energy harvesting using vortex-induced vibrations of cables|Augrouthier Aumichelin Aubourguet Aumodarres Audelangre|Stpub|49|427|440|Rsno|Pppd|Dr11||
2014|Ed25|lopez2014rp-2|Drag reduction from bending to pruning|Aulopez Aueloy Aumichelin Audelangre|Stpub|108|4800|0|Rsno|Pppd|Dr11||
2011|Ed96|lopez2011rp-1|Flow-induced pruning of branched system and brittle reconfiguration|Aulopez Aumichelin Audelangre|Stpub|284|117|124|Rsno|Pppd|Dr11||
2011|Ed97|moulia2011rp-1|Integrative Mechanobiology of Growth and Architectural Development in Changing Mechanical Environments|Aumoulia Auloughian Aubastien Aumartino Aurodriguez Augourcilleau Aubarbacci Aubadel Aufranchel Aulenne Auroeckeldrevet Auallain Aufrachisse Audelangre Aucoutand Aufournierleblanc Aujulienjl|Stpub|9|269|302|Rsno|Pppd|Dr11||
2011|Ed19|vincentp2011rp-1|Performance of field-emitting resonating carbon nanotubes as radio-frequency demodulators|Auvincentp Auponcharal Aubarois Auperisanu Augouttenoire Aufrachon Aulazarus Audelangre Auminoux Aucharles Auziaei Auguillot Auchoueib Auayari Aupurcell|Stpub|83 - 155446|0|0|Rsno|Pppd|Dr11||
2012|Ed36|rodriguez2012rp-1|The multimodal dynamics of a walnut tree &#58; experiments and models|Aurodriguez Auploquin Audelangre Aumoulia|Stpub|79 &#40;044505&#41;|0|0|Rsno|Pppd|Dr11||
2012|Ed29|singh2012rp-1|Energy harvesting from fluid-elastic instabilities of a cylinder|Ausingh Aumichelin Audelangre|Stpub|30|159|172|Rsno|Pppd|Dr11||
2012|Ed82|singh2012rp-2|The effect of non-uniform damping on flutter in axial flow and energy-harvesting strategies|Ausingh Aumichelin Audelangre|Stpub|468|3620|3635|Rsno|Pppd|Dr11||
2011|Ed99|theckes2011rp-1|Damping by branching&#58; a bioinspiration from tree|Autheckes Audelangre Auboutillon|Stpub|6 &#40;046010&#41;|0|0|Rsno|Pppd|Dr11||
2015|Ed35|theckes2015rp-1|On the efficiency and robustness of damping by branching|Autheckes Auboutillon Audelangre|Stpub|357|35|50|Rsno|Pppd|Dr11||
2013|Ed107|spatz2013rp-1|Oscillation damping in trees|Auspatz Autheckes|Stpub|207|66|71|Rsno|Pppd|Dr11||
2015|Ed105|hogan2015rp-1|Characterizing Cell Adhesion by Using Micropipette Aspiration|Auhogan Aubabataheri Auhwang Aubarakat Auhusson|Stpub|109|209|219|Rsno|Pppd|Dr11||
2014|Ed96|tadrist2014rp-1|Wind and gravity mechanical effects on leaf inclination angles|Autadrist Ausaudreau Audelangre|Stpub|341|9|16|Rsno|Pppd|Dr11||
2015|Ed113|delangre2015rp-1|Edge flutter of long beams under follower loads|Audelangre Audoare|Stpub|10|283|197|Rsno|Pppd|Dr11||
2015|Ed29|tadrist2015rp-1|Leaf flutter by torsional galloping&#58; Experiments and model|Autadrist Aujulio Ausaudreau Audelangre|Stpub|56|1|10|Rsno|Pppd|Dr11||
2015|Ed1|yim2015rp-1|On the mechanism of the Gent-McWilliams instability of a columnar vortex in stratifies rotating fluids|Auyim Aubillant|Stpub|780|5|44|Rsno|Pppd|Dr11||
2016|Ed29|leclercq2016rp-1|Drag reduction by elastic reconfiguration of non-uniform beams in non-uniform flows|Auleclercq Audelangre|Stpub|60|114|129|Rsno|Pppd|Dr11||
2016|Ed104|guillou2016rp-1|Dynamic monitoring of cell mechanical properties using profile microindentation|Auguillou Aubabataheri Aupuech Aubarakat Auhusson|Stpub|6 - 21529|0|0|Rsno|Pppd|Dr11||
2011|Ed1|augier2011rp-1|Onset of secondary instabilities on the zigzag instability in stratified fluids|Auaugier Aubillant|Stpub|682|120|131|Rsno|Pppd|Dr11||
2015|Ed1|augier2015rp-1|Stratified turbulence forced with columnar dipoles&#58; numerical study|Auaugier Aubillant Auchomaz|Stpub|769|403|443|Rsno|Pppd|Dr11||
2012|Ed1|augier2012rp-1|Spectral analysis of the transition to turbulence from a dipole in stratified fluid|Auaugier Auchomaz Aubillant|Stpub|713|86|108|Rsno|Pppd|Dr11||
2012|Ed1|augier2012rp-2|Kolmogorov laws for stratified turbulence|Auaugier Augaltier Aubillant|Stpub|709|659|670|Rsno|Pppd|Dr11||
2010|Ed1|billant2010rp-2|Zigzag instability of vortex pairs in stratified and rotating fluids. Part 1&#58; General theory. General stability equations|Aubillant|Stpub|660|354|395|Rsno|Pppd|Dr11||
2010|Ed1|billant2010rp-1|Zigzag instability of vortex pairs in stratified and rotating fluids. Part 2&#58; Analytical and numerical analyses|Aubillant Audeloncle Auchomaz Auotheguy|Stpub|660|396|429|Rsno|Pppd|Dr11||
2014|Ed81|billant2014rp-1|Towards a theory for vortex filaments in stratifiedrotating fluids|Aubillant Audeloncle Auchomaz Auotheguy|Stpub|46 - 061424|0|0|Rsno|Pppd|Dr11||
2013|Ed1|billant2013rp-1|A unified criterion for the centrifugal instabilities of vortices and swirling jets|Aubillant Augallaire|Stpub|734|5|35|Rsno|Pppd|Dr11||
2009|Ed12|billant2009rp-1|Waves on a columnar vortex in a strongly stratified fluid|Aubillant Auledizes|Stpub|21 &#40;106602&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed12|ledizes2009rp-1|Radiative instability in stratified vortices|Auledizes Aubillant|Stpub|21 &#40;096602&#41;|0|0|Rsno|Pppd|Dr11||
2013|Ed1|negretti2013rp-1|Stability of a gaussian pancake vortex in a stratified fluid|Aunegretti Aubillant|Stpub|718|457|480|Rsno|Pppd|Dr11||
2015|Ed31|otheguy2015rp-1|Pairing of two vertical columnar vortices in a stratified fluid|Auotheguy Auchomaz Auaugier Aukimura Aubillant|Stpub|49|413|425|Rsno|Pppd|Dr11||
2013|Ed12|parkj2013rp-2|Instabilities and waves on a columnar vortex in a strongly-stratified fluid|Auparkj Aubillant|Stpub|25 -086601|0|0|Rsno|Pppd|Dr11||
2012|Ed1|parkj2012rp-1|Radiative instability of an anticyclonic vortex in a stratified rotating fluid|Auparkj Aubillant|Stpub|707|381|392|Rsno|Pppd|Dr11||
2013|Ed1|parkj2013rp-1|The stably stratified Taylor-Couette flow is always unstable except for solid-body rotation|Auparkj Aubillant|Stpub|725|262|280|Rsno|Pppd|Dr11||
2013|Ed52|barakat2013rp-1|Blood Flow and Arterial Endothelial Dysfunction&#58; Mechanisms and Implications|Aubarakat|Stpub|14|479|496|Rsno|Pppd|Dr11||
2015|Ed112|gonzalez2015rp-2|Dynamics of Receptor-Mediated Nanoparticle Internalization into Endothelial Cells|Augonzalez Aubarakat|Stpub|e0122097|0|0|Rsno|Pppd|Dr11||
2014|Ed111|bozsak2014rp-1|Modeling the transport of drugs eluted from stents&#58; physical phenomena driving drug distribution in the arterial wall|Aubozsak Auchomaz Aubarakat|Stpub|13|327|347|Rsno|Pppd|Dr11||
2010|Ed64|abbyad2010rp-1|Sickling of red blood cells through rapid oxygen exchange in microfluidic drops|Auabbyad Autharaux Aumartinjl Aubaroud Auantigoni|Stpub|10|2481|2636|Rsno|Pppd|Dr11||
2004|Ed52|baroud2004rp-1|Multiphase flows in microfluidics|Aubaroud Auwillaime|Stpub|5|547|555|Rsno|Pppd|Dr11||
2006|Ed1|baroud2006rp-1|The propagation of low-viscosity fingers into fluid-filled&#44; branching networks|Aubaroud Autsikata Auheil|Stpub|546|285|294|Rsno|Pppd|Dr11||
2013|Ed76|baudoin2013rp-1|Airway re-opening through catastrophic events in a hierarchical network|Aubaudoin Ausong Aumanneville Aubaroud|Stpub|110|859|864|Rsno|Pppd|Dr11||
2010|Ed64|baroud2010rp-2|Dynamics of microfluidic droplets|Aubaroud Augallaire Audangla|Stpub|10|2032|2045|Rsno|Pppd|Dr11||
2008|Ed61|baroud2008rp-1|Collective behavior during the exit of a wetting liquid through a network of channels|Aubaroud Auwang Aumasson|Stpub|326|445|450|Rsno|Pppd|Dr11||
2011|Ed12|cordero2011rp-1|Quantitative analysis of the dripping and jetting regimes in co-flowing capillary jets|Aucordero Augallaire Aubaroud|Stpub|23 - 094111|0|0|Rsno|Pppd|Dr11||
2013|Ed76|dangla2013rp-1|Droplet microfluidics driven by gradients of confinement|Audangla Aukayi Aubaroud|Stpub|110|853|858|Rsno|Pppd|Dr11||
2011|Ed6|dangla2011rp-1|Trapping microfluidic drops in wells of surface energy|Audangla Auleess Aubaroud|Stpub|107 - 124501|0|0|Rsno|Pppd|Dr11||
2010|Ed64|dangla2010rp-1|Microchannel deformations due to solvent-induced PDMS swelling|Audangla Augallaire Aubaroud|Stpub|10|2972|2978|Rsno|Pppd|Dr11||
2011|Ed64|fradet2011rp-1|Combining rails and anchors with laser forcing for selective manipulation within 2D droplet arrays|Aufradet Aumacdougall Auabbyad Audangla Aumcgloin Aubaroud|Stpub|11|4228|4234|Rsno|Pppd|Dr11||
2015|Ed83|guermonprez2015rp-1|Flow distribution in parallel microfluidic networks and its effect on concentration gradients|Auguermonprez Aumichelin Aubaroud|Stpub|9 - 054119|0|0|Rsno|Pppd|Dr11||
2011|Ed76|hamel2011rp-1|Transitions between three swimming gaits in Paramecium escape|Auhamel Aufisch Aucombettes Audupuiswilliams Aubaroud|Stpub|108|7290|7295|Rsno|Pppd|Dr11||
2011|Ed93|huebner2011rp-1|Monitoring a reaction at submillisecond resolution in picoliter volumes|Auhuebner Auabell Auhuck Aubaroud Auhollfelder|Stpub|83|1462|1468|Rsno|Pppd|Dr11||
2012|Ed79|lehoucq2012rp-1|Highly sensitive pH measurements using a transistor composed of a large array of parallel silicon nanowires|Aulehoucq Aubondavalli Auxavier Aulegagneux Auabbyad Aubaroud Aupribat|Stpub|171-172|127|134|Rsno|Pppd|Dr11||
2009|Ed88|cordero2009rp-2|Mixing via thermocapillary generation of flow patterns inside a microfluidic drop|Aucordero Aurolfsnes Auburnham Aucampbell Aumcgloin Aubaroud|Stpub|619|79|94|Rsno|Pppd|Dr11||
2007|Ed6|py2007rp-1|Capillary origami&#58; Spontaneous wrapping of a droplet with an elastic sheet|Aupy Aureverdi Audoppler Aubico Auroman Aubaroud|Stpub|98 &#40;156103&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed64|abbyad2011rp-1|Rails and anchors&#58; Guiding and trapping droplet microreactors in two dimensions|Auabbyad Audangla Auantigoni Aubaroud|Stpub|11|813|821|Rsno|Pppd|Dr11||
2011|Ed98|song2011rp-1|The air-liquid flow in a microfluidic airway tree|Ausong Aubaudoin Aumanneville Aubaroud|Stpub|33|849|856|Rsno|Pppd|Dr11||
2010|Ed19|song2010rp-1|Local interactions and the global organization of a two-phase flow in a branching tree|Ausong Aumanneville Aubaroud|Stpub|105 &#40;134501&#41;|0|0|Rsno|Pppd|Dr11||
2013|Ed84|dangla2013rp-2|The physical mechanisms of step emulsification|Audangla Aufradet Aulopezy Aubaroud|Stpub|46 - 114003|0|0|Rsno|Pppd|Dr11||
2009|Ed71|verneuil2009rp-1|Laser-induced force on a microfluidic drop&#58; Origin and magnitude|Auverneuil Aucordero Augallaire Aubaroud|Stpub|25|5127|5134|Rsno|Pppd|Dr11||
2012|Ed83|verttiquintero2012rp-1|Behavior of liquid plugs at bifurcations in a microfluidic tree network|Auverttiquintero Ausong Aumanneville Aubaroud|Stpub|6 &#40;034105&#41;|0|0|Rsno|Pppd|Dr11||
2009|Ed19|zagnoni2009rp-1|Electrically initiated upstream coalescence cascade of droplets in a microchannel|Auzagnoni Aubaroud Aucooper|Stpub|80 &#40;04603&#41;|1|9|Rsno|Pppd|Dr11||
2014|Ed85|sauret2014rp-1|Wetting of crossed fibers&#58; multiple steady states and symmetry breaking|Ausauret Aubick Auduprat Austone|Stpub|105 - 56006|0|0|Rsno|Pppd|Dr11||
2015|Ed64|duprat2015rp-1|Microfluidic in situ mechanical testing of photopolymerized gels|Auduprat Auberthet Auwexler Auroure Aulindner|Stpub|15|244|244|Rsno|Pppd|Dr11||
2015|Ed85|duprat2015rp-2|Capillary stretching of fibers|Auduprat Auprotiere|Stpub|111 - 56006|0|0|Rsno|Pppd|Dr11||
2009|Ed29|schwartz2009rp-1|By-pass transition to airfoil flutter by transient growth due to gust impulse|Auschwartz Aumanzoor Auhemon Audelangre|Stpub|25|1272|1281|Rsno|Pppd|Dr11||
2008|Ed2|delangre2008rp-1|Effects of wind on plants|Audelangre|Stpub|40|141|168|Rsno|Pppd|Dr11||
2015|Ed60|lopez2015rp-1|A space-averaged model of branched structures|Aulopez Audelangre Aumichelin|Stpub|146|12|19|Rsno|Pppd|Dr11||
2014|Ed103|faranda2014rp-1|On using extreme values to detect global stability thresholds in multi-stable systems&#58; The case of transitional plane Couette flow|Aufaranda Aulucarini Aumanneville Auwouters|Stpub|64|26|35|Rsno|Pppd|Dr11||
2015|Ed31|manneville2015rp-1|On the transition to turbulence of wall-bounded flows in general&#44; and plane Couette flow in particular|Aumanneville|Stpub|49|345|362|Rsno|Pppd|Dr11||
2015|Ed1|lesshafft2015rp-1|Local linear stability of laminar axisymmetric plumes|Auchakravarthy Aulesshafft Auhuerre|Stpub|780|344|369|Rsno|Pppd|Dr11||
2013|Ed1|garnaud2013rp-1|The preferred mode of incompressible jets&#58; linear frequency response analysis|Augarnaud Aulesshafft Auschmid Auhuerre|Stpub|716|189|202|Rsno|Pppd|Dr11||
2013|Ed12|garnaud2013rp-2|Modal and transient dynamics of jet flows|Augarnaud Aulesshafft Auschmid Auhuerre|Stpub|25 &#40;044103&#41;|0|0|Rsno|Pppd|Dr11||
2013|Ed1|juillet2013rp-1|Control of amplifier flows using subspace identification techniques|Aujuillet Auschmid Auhuerre|Stpub|725|522|565|Rsno|Pppd|Dr11||
2010|Ed1|lesshafft2010rp-1|Aerodynamic sound generation by global modes in hot jets|Aulesshafft Auhuerre Ausagaut|Stpub|647|475|491|Rsno|Pppd|Dr11||
2007|Ed12|lesshafft2007rp-1|Linear impulse response in hot round jets|Aulesshafft Auhuerre|Stpub|19 &#40;024101&#41;|0|0|Rsno|Pppd|Dr11||
2015|Ed1|meneghello2015rp-1|Receptivity and sensitivity of the leading-edge boundary layer of a swept wing|Aumeneghello Auschmid Auhuerre|Stpub|775 R1|0|0|Rsno|Pppd|Dr11||
2009|Ed1|wu2009rp-1|Low frequency sound radiated by a nonlinearly modulated wavepacket of helical modes in a subsonic circular jet|Auwu Auhuerre|Stpub|637|173|211|Rsno|Pppd|Dr11||
2015|Ed81|seshasyanan2015rp-1|Laminar-turbulent patterningin wall-bounded shear flows&#58; a Galerkin model|Auseshasyanan Aumanneville|Stpub|47 - 035512|0|0|Rsno|Pppd|Dr11||
2012|Ed78|figliuzzi2012rp-1|Numerical simulation of thin paint film flow|Aufigliuzzi Aujeulin Aulemaitre Aufricout Aupiezanowski Aumanneville|Stpub|2 &#40;1&#41;|0|0|Rsno|Pppd|Dr11||
2012|Ed5|figliuzzi2012rp-2|Rheology of thin films from flow observations|Aufigliuzzi Aujeulin Aulemaitre Aufricout Aupiezanowski Aumanneville|Stpub|53|1289|1299|Rsno|Pppd|Dr11||
2012|Ed25|manneville2012rp-1|Turbulent patterns in wall-bounded flows&#58; A Turing instability&#63;|Aumanneville|Stpub|98 &#40;64001&#41;|0|0|Rsno|Pppd|Dr11||
2012|Ed33|manneville2012rp-2|Coherent structures in transitional plane Couette flow|Aumanneville|Stpub|77 &#40;3&#41;|391|398|Rsno|Pppd|Dr11||
2012|Ed81|manneville2012rp-3|On the growth of laminar-turbulent patterns in plane Couette flow|Aumanneville|Stpub|44 &#40;031412&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed49|manneville2011rp-1|On modelling transitional turbulent flows using under-resolved direct numerical simulations&#58; The case of plane Couette flow|Aumanneville Aurolland|Stpub|25|407|420|Rsno|Pppd|Dr11||
2011|Ed81|manneville2011rp-2|On the decay of turbulence in plane Couette flow|Aumanneville|Stpub|43 &#40;065501&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed19|philip2011rp-1|From temporal to spatiotemporal dynamics in transitional plane Couette flow|Auphilip Aumanneville|Stpub|83 &#40;036308&#41;|0|0|Rsno|Pppd|Dr11||
2011|Ed30|rolland2011rp-1|Ginzburg&#150;Landau description of laminar-turbulent oblique band formation in transitional plane Couette flow|Aurolland Aumanneville|Stpub|80|529|544|Rsno|Pppd|Dr11||
2011|Ed46|rolland2011rp-2|Pattern fluctuations in transitional plane Couette flow|Aurolland Aumanneville|Stpub|142|577|591|Rsno|Pppd|Dr11||
2009|Ed49|manneville2009rp-1|Aspect-ratio effects on transient Taylor vortices revisited|Aumanneville Auczarny|Stpub|23|15|36|Rsno|Pppd|Dr11||
2009|Ed19|manneville2009rp-2|Spatiotemporal perspective on the decay of turbulence in wall-bounded flows|Aumanneville|Stpub|79 &#40;025301&#41;|0|0|Rsno|Pppd|Dr11||
2008|Ed86|manneville2008rp-1|Understanding the transition to turbulence in wall flows|Aumanneville|Stpub|70|1009|1021|Rsno|Pppd|Dr11||
2007|Ed30|manneville2007rp-2|Modeling transitional plane Couette flow|Aulagha Aumanneville|Stpub|58|433|447|Rsno|Pppd|Dr11||
2002|Ed6|baroud2002rp-1|Anomalous Self-Similarity in a Turbulent Rapidly Rotating Fluid|Aubaroud Aubrendan Aushe Auswinney|Stpub|88 - 1|0|0|Rsno|Pppd|Dr11||
2015|Ed93|fradet2015rp-1|Measuring Fast and Slow Enzyme Kinetics in Stationary Droplets|Aufradet Aubayer Auhollfelder Aubaroud|Stpub|87 -23|1191|1192|Rsno|Pppd|Dr11||
