2011|J.&nbsp;Seiwert, C.&nbsp;Clanet and D.&nbsp;Quere.|Coating of a textured solid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|669:55-63||seiwert2011rp-1pp.pdf|
2011|J.&nbsp;Seiwert, M.&nbsp;Maleki, C.&nbsp;Clanet and D.&nbsp;Quere.|Drainage on a rough surface|EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters,|94 &#40;16002&#41;||seiwert2011rp-2pp.pdf|
2011|A.&nbsp;Sellier and L.&nbsp;Pasol.|Migration of a solid particle in the vicinity of a plane fluid-fluid interface|European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids,|30:76-88|||
2011|Y.&nbsp;Song, M.&nbsp;baudoin, P.&nbsp;Manneville and C.&nbsp;Baroud.|The air-liquid flow in a microfluidic airway tree|Medical&nbsp;Engineering&nbsp;and&nbsp;Physics,|33:849-856||song2011rp-1pp.pdf|
2011|B.&nbsp;Theckes, E.&nbsp;de&nbsp;Langre and X.&nbsp;Boutillon.|Damping by branching&#58; a bioinspiration from tree|Bioinspiration&nbsp;and&nbsp;Biomimetics,|6 &#40;046010&#41;||theckes2011rp-1pp.pdf|
2011|B.&nbsp;Viaud, E.&nbsp;Serre and J.&nbsp;M.&nbsp;Chomaz.|Transition to turbulence through steep global-modes cascade in an open rotating cavity|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|688:493-506||viaud2011rp-1pp.pdf|
2011|P.&nbsp;Vincent, P.&nbsp;Poncharal, T.&nbsp;Barois, S.&nbsp;Perisanu, V.&nbsp;Gouttenoire, H.&nbsp;Frachon, A.&nbsp;Lazarus, E.&nbsp;de&nbsp;Langre, E.&nbsp;Minoux, M.&nbsp;Charles, A.&nbsp;Ziaei, D.&nbsp;Guillot, M.&nbsp;Choueib, A.&nbsp;Ayari and S.&nbsp;Purcell.|Performance of field-emitting resonating carbon nanotubes as radio-frequency demodulators|Physical&nbsp;Review&nbsp;E,|83 - 155446||vincentp2011rp-1pp.pdf|
2010|P.&nbsp;Abbyad, P.&nbsp;L.&nbsp;Tharaux, J.&nbsp;L.&nbsp;Martin, C.&nbsp;Baroud and A.&nbsp;Antigoni.|Sickling of red blood cells through rapid oxygen exchange in microfluidic drops|Lab&nbsp;on&nbsp;Chip,|10:2481-2636||abbyad2010rp-1pp.pdf|
2010|X.&nbsp;Amandolèse and P.&nbsp;Hémon.|Vortex-induced vibrations of a square cylinder in wind tunnel|Comptes-Rendus&nbsp;Mécanique,|338:12-17|||
2010|M.&nbsp;Avila, A.&nbsp;Willis and B.&nbsp;Hof.|On the transient nature of localized pipe flow turbulence|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|646:127-136|||
2010|C.&nbsp;Baroud, F.&nbsp;Gallaire and R.&nbsp;Dangla.|Dynamics of microfluidic droplets|Lab&nbsp;on&nbsp;Chip,|10:2032-2045||baroud2010rp-2pp.pdf|
2010|P.&nbsp;Billant, A.&nbsp;Deloncle, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;Otheguy.|Zigzag instability of vortex pairs in stratified and rotating fluids. Part 2&#58; Analytical and numerical analyses|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|660:396-429||billant2010rp-1pp.pdf|
2010|P.&nbsp;Billant.|Zigzag instability of vortex pairs in stratified and rotating fluids. Part 1&#58; General theory. General stability equations|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|660:354-395||billant2010rp-2pp.pdf|
2010|C.&nbsp;J.&nbsp;Mack and P.&nbsp;J.&nbsp;Schmid.|A preconditioned Krylov technique for global hydrodynamic stability analysis of large-scale compressible flows|Journal&nbsp;of&nbsp;Computational&nbsp;Physics,|229:541-560|||
2010|C.&nbsp;J.&nbsp;Mack and P.&nbsp;J.&nbsp;Schmid.|Direct numerical simulations of hypersonic flow about a swept parabolic body|Computers&nbsp;&&nbsp;Fluids,|39:1932-1943|||
2010|R.&nbsp;Dangla, F.&nbsp;Gallaire and C.&nbsp;Baroud.|Microchannel deformations due to solvent-induced PDMS swelling|Lab&nbsp;on&nbsp;Chip,|10:2972-2978||dangla2010rp-1pp.pdf|
2010|E.&nbsp;de&nbsp;Langre, C.&nbsp;Baroud and P.&nbsp;Reverdy.|Energy criteria for elasto-capillary wrapping|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|6:205-217||delangre2010rp-1pp.pdf|
2010|V.&nbsp;Duclaux, F.&nbsp;Gallaire and C.&nbsp;Clanet.|A fluid mechanical view on abdominal aortic aneurysms|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|664:5-32||duclaux2010rp-1pp.pdf|
2010|C.&nbsp;Duez, C.&nbsp;Ybert, C.&nbsp;Clanet and L.&nbsp;Bocquet.|Wetting Controls Separation of Inertial Flows from Solid Surfaces|Physical&nbsp;Review&nbsp;Letters,|104 &#40;084503&#41;||duez2010rp-1pp.pdf|
2010|G.&nbsp;Dupeux, A.&nbsp;Le&nbsp;Goff, D.&nbsp;Quere and C.&nbsp;Clanet.|The spiral of spinning balls|New&nbsp;journal&nbsp;of&nbsp;Physics,|12 &#40;093004&#41;||dupeux2010rp-1pp.pdf|
2010|S.&nbsp;Dupont, F.&nbsp;Gosselin, C.&nbsp;Py, E.&nbsp;de&nbsp;Langre, P.&nbsp;Hémon and Y.&nbsp;Brunet.|Modelling waving crops using Large-Eddy Simulation&#58; comparison with experiments and a linear stability analysis|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|652:5-44||duponts2010rp-1pp.pdf|
2010|X.&nbsp;Garnaud and C.&nbsp;C.&nbsp;Mei.|Bragg scattering and wave-power extraction by an array of small buoys|Proceedings&nbsp;of&nbsp;the&nbsp;Royal&nbsp;Society&nbsp;A,|406:79-106|||
2010|F.&nbsp;Gosselin, E.&nbsp;de&nbsp;Langre and B.&nbsp;Machado-Almeida.|Drag reduction of flexible plates by reconfiguration|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|650:319-341||gosselin2010rp-1pp.pdf|
2010|Y.&nbsp;Hwang and C.&nbsp;Cossu.|Amplification of coherent streaks in the turbulent Couette flow&#58; an input-output analysis at low Reynolds numbers|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|643:333-348|||
2010|Y.&nbsp;Hwang and C.&nbsp;Cossu.|Self-sustained process at large scale in turbulent channel flow|Physical&nbsp;Review&nbsp;Letters,|105 &#40;044505&#41;|||
2010|Y.&nbsp;Hwang and C.&nbsp;Cossu.|Linear non-normal energy amplification of harmonic and stochastic forcing in the turbulent channel flow|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|664:51-73|||
2010|A.&nbsp;Lazarus, E.&nbsp;de&nbsp;Langre, P.&nbsp;Manneville, S.&nbsp;Perisanu, A.&nbsp;Ayari and S.&nbsp;Purcell.|Statics and Dynamics of a Nanowire in Field Emission|International&nbsp;Journal&nbsp;of&nbsp;Mechanical&nbsp;Science,|52:1396-1406||lazarus2010rp-1pp.pdf|
2010|A.&nbsp;Lazarus, T.&nbsp;Barois, S.&nbsp;Perisanu, P.&nbsp;Poncharal, P.&nbsp;Manneville, E.&nbsp;de&nbsp;Langre, S.&nbsp;Purcell and P.&nbsp;Vincent.|Simple modeling of self-oscillation in nanoelectromechanical systems|Applied&nbsp;Physics&nbsp;Letters,|96 &#40;193114&#41;||lazarus2010rp-2pp.pdf|
2010|C.&nbsp;Lemaitre, E.&nbsp;de&nbsp;Langre and P.&nbsp;Hémon.|Rainwater rivulets running on a stay-cable subject to wind|European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids,|29:251-258||lemaitrec2010rp-1pp.pdf|
2010|L.&nbsp;Lesshafft, P.&nbsp;Huerre and P.&nbsp;Sagaut.|Aerodynamic sound generation by global modes in hot jets|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|647:475-491||lesshafft2010rp-1pp.pdf|
2010|L.&nbsp;Lesshafft and O.&nbsp;Marquet.|Optimal velocity and density profiles for the onset of absolute instability in jets|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|662:398-408|||
2010|F.&nbsp;Martinelli, M.&nbsp;Quadrio, Mc&nbsp;Kerman and J.&nbsp;F.&nbsp;Whidborne.|Linear feedback control of transient energy growth and control performance limitations in subcritical plane Poiseuille flow|Physics&nbsp;of&nbsp;Fluids,|23 &#40;014103&#41;|||
2010|P.&nbsp;Meliga, D.&nbsp;Sipp and J.&nbsp;M.&nbsp;Chomaz.|Effect of compressibility on the global stability of an axisymmetric wake flows|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|660:499-526||meliga2010rp-1pp.pdf|
2010|P.&nbsp;Meliga, D.&nbsp;Sipp and J.&nbsp;M.&nbsp;Chomaz.|Open-loop control of compressible afterbody flows using adjoint methods|Physics&nbsp;of&nbsp;Fluids,|22 &#40;054109&#41;||meliga2010rp-2pp.pdf|
2010|S.&nbsp;Michelin and E.&nbsp;Lauga.|Efficiency optimization and symmetry-breaking in a model of ciliary locomotion|Physics&nbsp;of&nbsp;Fluids,|22 &#40;111901&#41;||michelin2010rp-1pp.pdf|
2010|D.&nbsp;Obrist and P.&nbsp;J.&nbsp;Schmid.|Algebraically decaying modes and wavepacket pseudomodes in swept Hiemenz flow|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|643:309-332|||
2010|P.&nbsp;Raux, P.&nbsp;Reis, J.&nbsp;Bush and C.&nbsp;Clanet.|Rolling Ribbons|Physical&nbsp;Review&nbsp;Letters,|105 &#40;044301&#41;||raux2010rp-1pp.pdf|
2010|P.&nbsp;Reis, J.&nbsp;Hure, S.&nbsp;Sungwan, J.&nbsp;Bush and C.&nbsp;Clanet.|Grabbing water|Soft&nbsp;Matter,|6:5705-5708||reis2010rp-1pp.pdf|
2010|M.&nbsp;Reyssat, D.&nbsp;Richard, C.&nbsp;Clanet and D.&nbsp;Quere.|Dynamical superhydrophobicity|Faraday&nbsp;Discussions,|146:19-33||reyssat2010rp-1pp.pdf|
2010|D.&nbsp;Schindler, R.&nbsp;Vogt, H.&nbsp;Fugmann, M.&nbsp;Rodriguez, J.&nbsp;Schönborn and H.&nbsp;Mayer.|Vibration behavior of plantation-grown Scots pine trees in response to wind excitation|Agricultural&nbsp;and&nbsp;Forest&nbsp;Meteorology,|150:984-993|||
2010|P.&nbsp;J.&nbsp;Schmid.|Dynamic mode decomposition of numerical and experimental data|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|656:5-28|||
2010|Y.&nbsp;Song, P.&nbsp;Manneville and C.&nbsp;Baroud.|Local interactions and the global organization of a two-phase flow in a branching tree|Physical&nbsp;Review&nbsp;E,|105 &#40;134501&#41;||song2010rp-1pp.pdf|
2010|R.&nbsp;Violette, E.&nbsp;de&nbsp;Langre and J.&nbsp;Szydlowski.|A linear stability approach to vortex-induced vibrations and waves|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|26:442-466||violetter2010rp-1pp.pdf|
2010|A.&nbsp;Willis, Y.&nbsp;Hwang and C.&nbsp;Cossu.|Optimally amplified large-scale streaks and drag reduction in the turbulent pipe flow|Physical&nbsp;Review&nbsp;E,|82 &#40;0336321&#41;|||
2009|J.&nbsp;M.&nbsp;Aristoff, C.&nbsp;Clanet and J.&nbsp;Bush.|The Elastochrone&#58; the descent time of a sphere on a flexible beam|Proceedings&nbsp;of&nbsp;the&nbsp;Royal&nbsp;Society&nbsp;A,|465:2293-2311||aristoff2009rp-1pp.pdf|
2009|S.&nbsp;Bagheri, P.&nbsp;Schlatter, P.&nbsp;J.&nbsp;Schmid and D.&nbsp;S.&nbsp;Henningson.|Global stability of a jet in crossflow|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|624:33-44|||
2009|S.&nbsp;Bagheri, J.&nbsp;Hoepffner, P.&nbsp;J.&nbsp;Schmid and D.&nbsp;S.&nbsp;Henningson.|Input-output analysis and control design applied to a linear model of spatially developing flows|Applied&nbsp;Mechanic&nbsp;Review,|62 N&#176;2||bagheri2009rp-2pp.pdf|
2009|A.&nbsp;Barbagallo, D.&nbsp;Sipp and P.&nbsp;J.&nbsp;Schmid.|Closed-loop control of an open cavity flow using reduced-order models|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|641:1-50|||
2009|P.&nbsp;Billant and S.&nbsp;Le&nbsp;Dizès.|Waves on a columnar vortex in a strongly stratified fluid|Physics&nbsp;of&nbsp;Fluids,|21 &#40;106602&#41;||billant2009rp-1pp.pdf|
2009|M.&nbsp;A.&nbsp;Cordero, E.&nbsp;Verneuil, F.&nbsp;Gallaire and C.&nbsp;Baroud.|Time resolved temperature rise in a thin liquid film due to laser absorption|Physical&nbsp;Review&nbsp;E,|79 0112011:1-7||cordero2009rp-1pp.pdf|
2009|M.&nbsp;A.&nbsp;Cordero, H.&nbsp;O.&nbsp;Rolfsnes, D.&nbsp;R.&nbsp;Burnham, P.&nbsp;A.&nbsp;Campbell, D.&nbsp;McGloin and C.&nbsp;Baroud.|Mixing via thermocapillary generation of flow patterns inside a microfluidic drop|New&nbsp;journal&nbsp;of&nbsp;Physics,|619:79-94||cordero2009rp-2pp.pdf|
2009|C.&nbsp;Cossu, G.&nbsp;Pujals and S.&nbsp;Depardon.|Optimal transient growth and very large scale structures in turbulent boundary layers|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|619:79-94|||
2009|J.&nbsp;Diener, M.&nbsp;Rodriguez, L.&nbsp;Baboud and L.&nbsp;Reveret.|Wind Projection Basis for Real-Time Animation of Trees &#40;Proceedings of Eurographics 2009&#41;|Computer&nbsp;Graphics&nbsp;Forum,|28:533-540||diener2009rp-1pp.pdf|
2009|C.&nbsp;Donnadieu, S.&nbsp;Ortiz, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;Billant.|Three-dimensional instabilities and transient growth of a counter-rotating vortex pair|Physics&nbsp;of&nbsp;Fluids,|21 &#40;094102&#41;||donnadieu2009rp-1pp.pdf|
2009|X.&nbsp;Garnaud and C.&nbsp;C.&nbsp;Mei.|Wave-power extraction by a compact array of buoys|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|635:389-413|||
2009|F.&nbsp;Gosselin and E.&nbsp;de&nbsp;Langre.|Destabilising Effects of Plant Flexibility in Air and Aquatic Vegetation Canopy Flows|European&nbsp;Journal&nbsp;of&nbsp;Mechanics&nbsp;B/Fluids,|28:271-282||gosselin2009rp-2pp.pdf|
2009|F.&nbsp;Gosselin and M.&nbsp;Païdoussis.|Blocking in the Rotating Axial Flow in a Co-Rotating Flexible Shell|Journal&nbsp;of&nbsp;Applied&nbsp;Mechanics,|76 011001|||
2009|C.&nbsp;Heaton, J.&nbsp;Nichols and P.&nbsp;J.&nbsp;Schmid.|Global stability of a Batchelor vortex|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|629:139-160|||
2009|M.&nbsp;Hollands and C.&nbsp;Cossu.|Adding streamwise streaks in the plane Poiseuille flow|Comptes-Rendus&nbsp;Mécanique,|337:179-183||hollands2009rp-1pp.pdf|
2009|K.&nbsp;H.&nbsp;Jensen, E.&nbsp;Rio, R.&nbsp;Hansen, C.&nbsp;Clanet and T.&nbsp;Bohr.|Osmotically driven pipe flows and their relation to sugar transport in plants|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|636:371-396||jensen2009rp-1pp.pdf|
2009|S.&nbsp;Jung, P.&nbsp;Reis, J.&nbsp;James, C.&nbsp;Clanet and J.&nbsp;Bush.|Capillary origami in nature|Physics&nbsp;of&nbsp;Fluids,|21 &#40;091110&#41;||jung2009rp-1pp.pdf|
2009|S.&nbsp;Le&nbsp;Dizès and P.&nbsp;Billant.|Radiative instability in stratified vortices|Physics&nbsp;of&nbsp;Fluids,|21 &#40;096602&#41;||ledizes2009rp-1pp.pdf|
2009|P.&nbsp;Manneville and O.&nbsp;Czarny.|Aspect-ratio effects on transient Taylor vortices revisited|Theoretical&nbsp;and&nbsp;Computational&nbsp;Fluid&nbsp;Dynamics,|23:15-36||manneville2009rp-1pp.pdf|
2009|P.&nbsp;Manneville.|Spatiotemporal perspective on the decay of turbulence in wall-bounded flows|Physical&nbsp;Review&nbsp;E,|79 &#40;025301&#41;||manneville2009rp-2pp.pdf|
2009|O.&nbsp;Marquet, M.&nbsp;Lombardi, J.&nbsp;M.&nbsp;Chomaz, D.&nbsp;Sipp and L.&nbsp;Jacquin.|Direct and Adjoint Global Modes of a Recirculation Bubble&#58; Lift-up and Convective Nonnormalities|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|622:1-21||marquet2009rp-1pp.pdf|
2009|P.&nbsp;Meliga, J.&nbsp;M.&nbsp;Chomaz and D.&nbsp;Sipp.|Unsteadiness in the wake of disks and spheres&#58; instability&#44; receptivity and control using direct and adjoint global stability analyses|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|25:601-616||meliga2009rp-2pp.pdf|
2009|P.&nbsp;Meliga, D.&nbsp;Sipp and J.&nbsp;M.&nbsp;Chomaz.|Elephant modes and low-frequency unsteadiness in a high Reynolds number&#44; transonic afterbody wake|Physics&nbsp;of&nbsp;Fluids,|21 &#40;054105&#41;||meliga2009rp-3pp.pdf|
2009|P.&nbsp;Meliga, J.&nbsp;M.&nbsp;Chomaz and D.&nbsp;Sipp.|Global mode interaction and pattern selection in the wake of a disk&#58; a weakly nonlinear expansion|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|633:159-189||meliga2009rp-4pp.pdf|
2009|J.&nbsp;Nichols, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;J.&nbsp;Schmid.|Twisted absolute instability in lifted flames|Physics&nbsp;of&nbsp;Fluids,|21 &#40;015110&#41;||nichols2009rp-1pp.pdf|
2009|K.&nbsp;Piroird, C.&nbsp;Clanet, E.&nbsp;Lorenceau and D.&nbsp;Quere.|Drops impacting inclined fibers|Journal&nbsp;of&nbsp;Colloid&nbsp;and&nbsp;Interface&nbsp;science,|334:70-74||piroird2009rp-1pp.pdf|
2009|&nbsp;A.&nbsp;D.&nbsp;Polyanin, E.&nbsp;Vyazmina and &nbsp;V.&nbsp;V.&nbsp;Dilman.|Applicability tests for the Empirical Formulas. Analysis of Turbulent and General Comments|Theoretical&nbsp;Foundations&nbsp;of&nbsp;Chemical&nbsp;Engineering,|43:119-128|||
2009|G.&nbsp;Pujals, M.&nbsp;Garcia-Villalba, C.&nbsp;Cossu and S.&nbsp;Depardon.|A note on optimal transient growth in turbulent channel flows|Physics&nbsp;of&nbsp;Fluids,|219 015109||pujals2009rp-1pp.pdf|
2009|C.&nbsp;Py, P.&nbsp;Reverdy, L.&nbsp;Doppler, J.&nbsp;Bico, B.&nbsp;Roman and C.&nbsp;Baroud.|Capillarity induced folding of elastic sheets|European&nbsp;Physical&nbsp;Journal&nbsp;B,|166:67-71||py2009rp-1pp.pdf|
2009|E.&nbsp;Sanmiguel-Rojas, A.&nbsp;Sevilla, C.&nbsp;Martinez-Bazan and J.&nbsp;M.&nbsp;Chomaz.|Global mode analysis of axisymmetric bluff-body wakes&#58; Stabilization by base bleed|Physics&nbsp;of&nbsp;Fluids,|21 &#40;114102&#41;||sanmiguelrojas2009rp-1pp.pdf|
2009|J.&nbsp;Schulze, P.&nbsp;J.&nbsp;Schmid and J.&nbsp;L.&nbsp;Sesterhenn&nbsp;Jörn.|Exponential time integration using Krylov subspaces|International&nbsp;Journal&nbsp;for&nbsp;Numerical&nbsp;Methods&nbsp;in&nbsp;Fluids,|60:591-609|||
2009|M.&nbsp;Schwartz, S.&nbsp;Manzoor-Muhammad, P.&nbsp;Hémon and E.&nbsp;de&nbsp;Langre.|By-pass transition to airfoil flutter by transient growth due to gust impulse|Journal&nbsp;of&nbsp;Fluids&nbsp;and&nbsp;Structures,|25:1272-1281||schwartz2009rp-1pp.pdf|
2009|A.&nbsp;Sellier.|Migrating and interacting micro-bubbles immersed in a conducting liquid under the action of uniform ambient electric and magnetic fields|Magneto-hydrodynamics,|45:377-384|||
2009|P.&nbsp;Tourkine, M.&nbsp;Le&nbsp;Merrer and D.&nbsp;Quere.|Delayed freezing on water repellent materials|Langmuir,|25:7214-7216|||
2009|E.&nbsp;Verneuil, M.&nbsp;A.&nbsp;Cordero, F.&nbsp;Gallaire and C.&nbsp;Baroud.|Laser-induced force on a microfluidic drop&#58; Origin and magnitude|Langmuir,|25:5127-5134||verneuil2009rp-1pp.pdf|
2009|E.&nbsp;Vyazmina, J.&nbsp;Nichols, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;J.&nbsp;Schmid.|The bifurcation structure of viscous steady axisymmetric vortex breakdown with open lateral boundaries|Physics&nbsp;of&nbsp;Fluids,|21 &#40;074107&#41;||vyazmina2009rp-1pp.pdf|
2009|A.&nbsp;Willis and R.&nbsp;R.&nbsp;Kerswell.|Turbulent dynamics of pipe flow captured in a reduced model&#58; puff relaminarisation and localised &#147;edge&#148; states|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|619:213-233|||
2009|X.&nbsp;Wu and P.&nbsp;Huerre.|Low frequency sound radiated by a nonlinearly modulated wavepacket of helical modes in a subsonic circular jet|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|637:173-211||wu2009rp-1pp.pdf|
2009|M.&nbsp;Zagnoni, C.&nbsp;Baroud and J.&nbsp;M.&nbsp;Cooper.|Electrically initiated upstream coalescence cascade of droplets in a microchannel|Physical&nbsp;Review&nbsp;E,|80 &#40;04603&#41;:1-9||zagnoni2009rp-1pp.pdf|
2008|C.&nbsp;Baroud, X.&nbsp;C.&nbsp;Wang and J.&nbsp;b.&nbsp;Masson.|Collective behavior during the exit of a wetting liquid through a network of channels|Journal&nbsp;of&nbsp;Colloid&nbsp;and&nbsp;Interface&nbsp;science,|326:445-450||baroud2008rp-1pp.pdf|
2008|O.&nbsp;Marquet, D.&nbsp;Sipp, J.&nbsp;M.&nbsp;Chomaz and L.&nbsp;Jacquin.|Amplifier and resonator dynamics of a low-Reynolds-number recirculation bubble in a global framework|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|605:429-443||chomaz2008rp-3pp.pdf|
2008|P.&nbsp;Meliga, D.&nbsp;Sipp and J.&nbsp;M.&nbsp;Chomaz.|Absolute instability in axisymmetric wakes&#58; compressible and density variation effects|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|600:373-401||chomaz2008rp-4pp.pdf|
2008|B.&nbsp;Viaud, E.&nbsp;Serre and J.&nbsp;M.&nbsp;Chomaz.|The elephant mode between two rotating disks|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|598:451-464||chomaz2008rp-5pp.pdf|
2008|C.&nbsp;J.&nbsp;Mack, P.&nbsp;J.&nbsp;Schmid and J.&nbsp;L.&nbsp;Sesterhenn&nbsp;Jörn.|Global stability of swept flow around a parabolic body&#58; connecting attachment-line and crossflow modes|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|611:205-214||christoph2008rp-1pp.pdf|
2008|M.&nbsp;A.&nbsp;Cordero, D.&nbsp;R.&nbsp;Burnham, C.&nbsp;Baroud and D.&nbsp;McGloin.|Thermocapillary manipulation of droplets using holographic beam shaping&#58; Microfluidic pin ball|Applied&nbsp;Physics&nbsp;Letters,|92 034107||cordero2008rp-1pp.pdf|
2008|E.&nbsp;de&nbsp;Langre.|Effects of wind on plants|Annual&nbsp;Review&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|40:141-168||delangre2008rp-1pp.pdf|
2008|A.&nbsp;Deloncle, P.&nbsp;Billant and J.&nbsp;M.&nbsp;Chomaz.|Nonlinear evolution of the zigzag instability in stratified fluids&#58; a shortcut on the route to dissipation|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|599:229-239||deloncle2008rp-1pp.pdf|
2008|A.&nbsp;Guégan, P.&nbsp;J.&nbsp;Schmid and P.&nbsp;Huerre.|Spatial optimal disturbances in swept attachment line boundary layers|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|603:179-188||guegan2008rp-1pp.pdf|
2008|&nbsp;JR&nbsp;Landel, C.&nbsp;Cossu and C.&nbsp;P.&nbsp;Caulfield.|Spherical cap bubbles with a toroidal bubbly wake|Physics&nbsp;of&nbsp;Fluids,|20 122101||landel2008rp-1pp.pdf|
2008|P.&nbsp;Manneville.|Understanding the transition to turbulence in wall flows|PRAMANA&nbsp;-&nbsp;Journal&nbsp;of&nbsp;Physics,|70:1009-1021||manneville2008rp-1pp.pdf|
2008|M.&nbsp;Le&nbsp;Merrer, J.&nbsp;Seiwert, D.&nbsp;Quere and C.&nbsp;Clanet.|Shapes of hanging viscous filaments|EPL&nbsp;-&nbsp;Europhysics&nbsp;Letters,|84 &#40;56004&#41;||merrer2008rp-1pp.pdf|
2008|J.&nbsp;Nichols and P.&nbsp;J.&nbsp;Schmid.|The effect of a lifted flame on the stability of round fuel jets|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|609:275-284||nichols2008rp-1pp.pdf|
2008|F.&nbsp;Rincon, G.&nbsp;I.&nbsp;Ogilvie, M.&nbsp;R.&nbsp;E.&nbsp;Proctor and C.&nbsp;Cossu.|Subcritical dynamos in shear flows|Astronomische&nbsp;Nachrichten,|329:750-761||rincon2008rp-1pp.pdf|
2008|M.&nbsp;Rodriguez, E.&nbsp;de&nbsp;Langre and B.&nbsp;Moulia.|A scaling law for the effects of architecture and allometry on tree vibration modes suggests a biological tuning to modal compartmentalization|American&nbsp;Journal&nbsp;of&nbsp;Botany,|95:1523-1557||rodriguez2008rp-1pp.pdf|
2008|A.&nbsp;Sellier.|Slow viscous motion of a particle in a spherical cavity|Computer&nbsp;Modeling&nbsp;in&nbsp;Engineering&nbsp;and&nbsp;Sciences,|25 issue 3:165-180|||
2008|Y.&nbsp;Duguet, A.&nbsp;Willis and R.&nbsp;R.&nbsp;Kerswell.|Transition in pipe flow&#58; the saddle structure on the boundary of turbulence|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|613:255-274|||
2007|C.&nbsp;Baroud, J.&nbsp;P.&nbsp;Delville, F.&nbsp;Gallaire and R.&nbsp;Wunenburger.|Thermocapillary valve for droplet production and sorting|Physical&nbsp;Review&nbsp;E,|75 &#40;046302&#41;||baroud2007rp-2pp.pdf|
2007|C.&nbsp;Baroud, R.&nbsp;de&nbsp;Saint&nbsp;Vincent and J.&nbsp;P.&nbsp;Delville.|An optical toolbox for total control of droplet microfluidics|Lab&nbsp;on&nbsp;Chip,|7:1029-1033||baroud2007rp-3pp.pdf|
2007|G.&nbsp;Brethouwer, P.&nbsp;Billant, E.&nbsp;Lindborg and J.&nbsp;M.&nbsp;Chomaz.|Scaling analysis and simulation of strongly stratified turbulent flows|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|585:343-368||chomaz2007rp-1pp.pdf|
2007|A.&nbsp;Deloncle, J.&nbsp;M.&nbsp;Chomaz and P.&nbsp;Billant.|Three-dimensional stability of a horizontal flow sheared horizontally in a stably stratified fluid|Journal&nbsp;of&nbsp;Fluid&nbsp;Mechanics,|570:297-305||chomaz2007rp-2pp.pdf|
2007|F.&nbsp;Rincon, G.&nbsp;I.&nbsp;Ogilvie and C.&nbsp;Cossu.|On self-sustaining processes in Rayleigh-stable rotating plane Couette flows and subcritical transition to turbulence in accretion disks|Astronomy&nbsp;&&nbsp;Astrophysics,|463:817-832||cossu2007rp-1pp.pdf|
